Time	Channel A	Channel B	Channel C	Channel D
(us)	(V)	(V)	(V)	(V)

139.56799619	0.10571610	0.01602222	-0.14157540	0.01376385
139.57599619	-0.02172918	-0.07193213	0.10327460	0.45719780
139.58399619	0.03057955	0.06906339	-0.03097629	0.04824976
139.59199619	0.00436415	0.05563524	-0.12967320	0.17572560
139.59999619	-0.10473950	0.01010163	-0.16595970	-0.00274667
139.60799619	-0.11136200	0.07672353	0.03402814	-0.12585830
139.61599619	0.24466690	-0.03183081	-0.09573656	-0.02645955
139.62399619	0.00323496	0.03057955	0.01397748	-0.14844200
139.63199619	-0.21423990	-0.05688650	0.02252266	0.13934750
139.63999619	-0.00488296	0.06155583	-0.12845240	0.24011960
139.64799619	-0.04470962	-0.00125126	-0.14081240	0.21332440
139.65599619	-0.04681540	-0.06009094	0.23331400	-0.09323405
139.66399619	0.03195288	0.13162630	0.12866600	-0.09805597
139.67199619	0.01644948	-0.10141300	-0.51765500	0.00085452
139.67999619	-0.03885006	-0.07119969	0.04245125	-0.01702933
139.68799619	0.00808741	0.07364117	0.09448531	0.23813590
139.69599619	-0.00213630	0.01626636	-0.01773125	0.14569540
139.70399619	-0.15256200	-0.25934630	-0.21350750	0.05557420
139.71199619	-0.00601215	-0.05465865	0.00320444	0.11813720
139.71999619	-0.15082250	0.09918515	0.14264350	-0.01986755
139.72799619	0.12158570	0.01257363	0.03714103	-0.19983520
139.73599619	0.09311197	-0.18802450	0.07007050	-0.04705954
139.74399619	-0.18451490	-0.08465835	-0.01574755	0.26035340
139.75199619	-0.10574660	-0.00299081	-0.09686575	-0.18765830
139.75999619	-0.02948088	0.00134281	0.02264473	0.07953124
139.76799619	0.23816650	0.05783258	0.22809530	-0.23545030
139.77599619	0.12833030	0.05316325	0.21286660	-0.04345836
139.78399619	0.02133244	-0.04010132	-0.20038450	-0.04641865
139.79199618	-0.16006960	0.04651021	-0.01870785	-0.03924681
139.79999618	0.05877865	-0.06921598	-0.00360118	0.25168620
139.80799618	-0.03335673	-0.01147496	0.06598102	0.21506390
139.81599618	0.19598990	0.10745570	-0.16248050	-0.12387460
139.82399618	0.07477035	0.11520740	0.36530660	-0.22837000
139.83199618	-0.02761925	-0.19483020	-0.15381330	-0.02905362
139.83999618	-0.02059999	0.01245155	-0.02429273	0.16739400
139.84799618	-0.00363170	0.12765890	-0.26776940	0.03238014
139.85599618	0.02395703	0.05438399	0.23603010	0.14108710
139.86399618	0.20160530	0.08362071	0.29548020	-0.19959110
139.87199618	-0.04721214	0.01257363	-0.28919340	0.02331614
139.87999618	0.07437361	0.16516620	0.02227851	0.24756610
139.88799618	0.03494369	-0.04702902	0.06512650	-0.29142120
139.89599618	0.03906369	0.11349830	-0.07593005	-0.07312235
139.90399618	-0.11798460	-0.08352916	-0.13760800	0.31794180
139.91199618	0.15778070	0.03946043	0.16852320	-0.02533036
139.91999618	-0.02035585	0.03021332	0.15417950	-0.08417005
139.92799618	-0.01623585	0.12854400	-0.12027340	0.18863490
139.93599618	-0.03122044	-0.06872769	-0.05945006	0.12421030
139.94399618	-0.01324503	-0.17731250	-0.06985687	0.04565569
139.95199618	0.05340739	-0.04046755	-0.12942900	0.03100681
139.95999618	-0.16492200	-0.01394696	-0.10354930	0.11044650
139.96799618	-0.12149420	-0.06094546	0.08456679	0.18900110
139.97599618	0.03656118	-0.02926725	-0.12286750	-0.07275613
139.98399618	0.08886990	-0.07898191	-0.08188116	0.26059760
139.99199618	-0.07455672	-0.10464800	0.00668355	0.21866510
139.99999618	-0.10089420	0.01812799	-0.04397717	-0.15451520
140.00799618	0.06265450	-0.04626606	-0.15814690	0.10336620
140.01599618	0.01071200	-0.16815700	0.02127140	-0.14893030
140.02399618	-0.05008087	0.03698843	-0.04968413	0.05395672
140.03199618	0.07287820	-0.00741600	-0.17810600	0.16367080
140.03999618	-0.00564592	0.01379437	0.01794488	-0.11618400
140.04799618	0.02246162	-0.03210547	-0.07940916	0.12744530
140.05599618	-0.03396710	-0.01174963	-0.05697806	0.21283610
140.06399618	0.17938780	0.03390606	0.01596118	0.11899170
140.07199618	-0.01324503	-0.01974548	0.06054872	-0.08862575
140.07999618	0.06988738	-0.00741600	-0.14688560	0.11255230
140.08799618	-0.10663170	0.02810755	-0.13068030	0.05743583
140.09599618	0.05517747	-0.03222755	-0.06353953	-0.12585830
140.10399618	0.04831080	0.02948088	-0.13971370	0.03051851
140.11199618	-0.22748500	-0.05169836	0.12854400	0.03076266
140.11999618	0.00646992	0.01663259	0.06772057	-0.08142339
140.12799618	0.10910370	0.10016170	0.25125890	-0.16098510
140.13599618	0.13519700	-0.06393628	0.12146370	-0.14038520
140.14399618	-0.07867672	0.07757805	0.15576650	0.09790338
140.15199617	-0.05957213	-0.02233955	0.03021332	-0.00622578
140.15999617	0.04855495	0.05908383	-0.03247169	0.08648945
140.16799617	0.04779199	0.16321300	-0.16000850	-0.14447460
140.17599617	0.15079200	0.07400738	-0.07580797	0.05755791
140.18399617	-0.09076205	0.02786340	-0.02911466	-0.00598163
140.19199617	0.01284829	0.02230903	-0.27790160	-0.02508621
140.19999617	-0.07977539	0.00775170	0.23477890	0.12210460
140.20799617	0.22693560	0.22858360	-0.00534074	-0.23407700
140.21599617	0.11969360	-0.06823939	-0.13711970	0.14581740
140.22399617	-0.29776910	0.04687643	0.08383434	-0.02359081
140.23199617	0.05053865	-0.07724234	0.06176946	-0.17239910
140.23999617	0.03268532	0.14740440	-0.28385270	0.03262429
140.24799617	0.08551286	0.12817770	-0.03753777	-0.21436200
140.25599617	0.08923613	-0.07281716	0.02822962	-0.10562460
140.26399617	0.09524827	0.03463851	0.11899170	0.07705924
140.27199617	-0.08716086	-0.00482192	-0.35282450	-0.12845240
140.27999617	-0.22971280	-0.17731250	-0.02230903	0.17099520
140.28799617	0.07650990	0.16345710	0.05261391	-0.07733390
140.29599617	0.04528947	-0.27561270	0.01944029	0.06439406
140.30399617	0.05267495	0.04599139	0.23566390	-0.12100590
140.31199617	-0.22885830	-0.06738487	-0.03433332	-0.08340709
140.31999617	-0.11423080	-0.11770990	-0.28299810	0.03225806
140.32799617	0.00671407	-0.01950133	0.06845301	0.13824880
140.33599617	0.19861450	-0.03357036	0.11813720	-0.17166660
140.34399617	0.07602160	-0.11288800	0.03045747	-0.05957213
140.35199617	-0.13895080	0.00244148	-0.19888910	0.08114871
140.35999617	-0.02572710	-0.10242010	-0.09994812	-0.19275490
140.36799617	-0.00787378	0.07007050	0.11380350	0.15848260
140.37599617	0.04080325	-0.17853330	-0.12125000	0.17670220
140.38399617	0.15503400	0.16812650	-0.00173956	0.09393597
140.39199617	-0.23059790	-0.22122870	-0.14206370	0.15152440
140.39999617	0.12930690	0.12225720	0.03353984	-0.07721183
140.40799617	0.12381360	0.01602222	0.00878933	-0.25147250
140.41599617	-0.07116917	-0.10797450	0.05670339	0.13687550
140.42399617	-0.00976592	-0.06872769	0.06772057	-0.15143280
140.43199617	-0.02883999	0.02822962	-0.13907290	-0.06653035
140.43999617	-0.03747673	0.03070162	-0.09216590	0.18042540
140.44799617	-0.00137333	0.00332652	0.20346690	-0.11877800
140.45599617	0.02233955	-0.14658040	-0.05264443	-0.13937800
140.46399617	-0.14993740	0.00280770	-0.20954010	0.12955110
140.47199617	-0.00387585	-0.03900266	0.22687460	0.04055910
140.47999617	0.03344829	0.19663080	0.13855400	-0.16583760
140.48799617	0.01208533	-0.10477000	0.07168798	-0.02111881
140.49599617	0.01559496	0.02072207	0.09607227	-0.03711051
140.50399616	-0.01199377	-0.03750725	-0.04681540	0.19397560
140.51199616	-0.00238044	0.13940860	-0.04174932	0.15970340
140.51999616	-0.05432295	0.02169866	0.07849361	-0.20267340
140.52799616	0.11746570	0.05365154	-0.04535051	0.10834070
140.53599616	0.01260414	-0.07849361	-0.02652058	0.18985570
140.54399616	-0.07028413	0.04586932	-0.13922540	-0.16122930
140.55199616	0.08087405	-0.00064089	-0.01413007	0.06006043
140.55999616	0.00921659	0.06723227	0.22028260	0.09170812
140.56799616	0.13669240	0.03897214	-0.15356910	-0.22241890
140.57599616	-0.03295999	-0.01458785	0.01733451	0.13812680
140.58399616	0.05691702	0.13669240	0.06982635	-0.03588977
140.59199616	-0.01126133	-0.07983642	-0.04879910	-0.07361065
140.59999616	-0.07678457	-0.01519822	-0.13052770	0.17273480
140.60799616	0.06027406	0.12161630	-0.07840205	-0.01342814
140.61599616	0.04605243	-0.25046540	0.15839110	-0.07324442
140.62399616	-0.05594043	0.18665120	0.09646901	-0.00808741
140.63199616	-0.01199377	-0.10376290	-0.25623340	-0.13144320
140.63999616	-0.05145421	-0.03827021	0.18921480	0.00531022
140.64799616	0.06875820	-0.05194250	-0.09451582	-0.28260140
140.65599616	-0.16693620	-0.06292917	0.12482070	0.06277657
140.66399616	0.00061037	0.03390606	0.08420057	-0.02185125
140.67199616	0.09100620	-0.10882900	0.06512650	0.05136265
140.67999616	-0.05819880	0.01342814	-0.02291940	-0.00387585
140.68799616	-0.02859584	-0.07589953	-0.04336680	0.18613240
140.69599616	-0.03073214	-0.09820856	-0.08731346	-0.01007111
140.70399616	0.02908414	0.03674429	0.02786340	-0.05175939
140.71199616	0.03155614	-0.00778222	-0.04657125	0.12683490
140.71999616	0.02307199	0.01886044	0.04678487	0.01425214
140.72799616	0.03219703	0.01825007	0.06747642	0.13080230
140.73599616	0.06115909	-0.02346873	-0.23767820	0.12445450
140.74399616	-0.04345836	0.03207495	0.00445570	0.08575701
140.75199616	-0.08865627	-0.02838221	-0.10354930	-0.06219672
140.75999616	-0.07565539	0.05710013	-0.15195170	0.01425214
140.76799616	-0.04269540	-0.02838221	-0.14328440	0.00903348
140.77599616	0.04129154	-0.01580859	0.01596118	0.13055820
140.78399616	-0.03796503	-0.03122044	0.10290840	0.07681509
140.79199616	0.01947081	0.07611316	-0.03012177	-0.06826991
140.79999616	-0.00601215	0.01553392	-0.00039674	-0.00930815
140.80799616	-0.07205420	-0.06601153	0.00692770	-0.10513630
140.81599616	0.06714072	0.06067080	-0.01684622	-0.05240028
140.82399616	-0.05493332	-0.04528947	-0.09054842	0.02618488
140.83199616	0.04629658	-0.08267464	0.21088290	0.12210460
140.83999616	-0.06543168	0.03503525	-0.17871640	-0.07473983
140.84799616	-0.06442457	-0.15781120	-0.09289834	0.12036500
140.85599615	0.05578784	0.03402814	-0.09350871	0.02926725
140.86399615	-0.00500504	-0.03997925	0.07589953	0.00259407
140.87199615	-0.00988800	-0.03146458	-0.03097629	-0.02420118
140.87999615	0.03018280	0.06118961	-0.10367140	0.03820917
140.88799615	0.01571703	-0.14300970	-0.01574755	0.27414780
140.89599615	-0.08951079	0.10718100	0.03204443	0.01113926
140.90399615	-0.00100711	0.02059999	-0.10962250	-0.07101657
140.91199615	0.14691610	0.02084414	-0.06366161	0.00582904
140.91999615	0.06378368	0.02786340	0.03836177	0.05969420
140.92799615	-0.04657125	-0.02691733	-0.11618400	0.02096622
140.93599615	0.04391614	0.03195288	-0.06552324	0.07370220
140.94399615	0.01046785	-0.11203340	-0.13895080	0.13003940
140.95199615	-0.03735466	0.09399701	-0.00238044	-0.03650014
140.95999615	0.07800531	0.01837214	0.03390606	0.02816859
140.96799615	0.02957243	-0.01394696	-0.11120950	-0.10190130
140.97599615	0.02682577	-0.02926725	0.03640858	0.13788260
140.98399615	-0.01825007	0.09460738	-0.18726160	0.08349864
140.99199615	-0.02609333	-0.12289800	-0.11456650	-0.02508621
140.99999615	0.01434370	-0.02999970	-0.08038575	-0.09521775
141.00799615	0.09186071	-0.02826014	0.12369150	-0.05462813
141.01599615	0.01232948	-0.03036592	-0.12619400	-0.15427110
141.02399615	0.02993866	0.08264412	-0.11197240	0.15164650
141.03199615	-0.06643879	-0.03357036	0.12445450	0.09292886
141.03999615	0.07202368	0.01416059	-0.16919460	-0.03128147
141.04799615	0.03405866	-0.06378368	-0.03494369	0.26197090
141.05599615	-0.10562460	0.00689718	-0.05365154	-0.09906308
141.06399615	0.10647910	0.06326487	-0.04385510	-0.02435377
141.07199615	-0.07217628	-0.05899228	-0.13934750	0.11999880
141.07999615	-0.01413007	0.00503555	-0.05487228	-0.01825007
141.08799615	0.06616413	-0.09402753	0.07403790	-0.06268502
141.09599615	-0.04358043	0.11484110	-0.02145451	0.03027436
141.10399615	0.05304117	0.02291940	-0.14328440	-0.11780140
141.11199615	-0.07440413	-0.06070131	0.09262367	0.13574630
141.11999615	0.08050783	0.02059999	0.00433363	-0.07956176
141.12799615	0.00097659	-0.03418073	-0.15222630	-0.01055940
141.13599615	0.06091494	-0.00631733	-0.12448500	0.15424050
141.14399615	-0.08340709	-0.02209540	0.07342754	-0.05822932
141.15199615	0.06576739	-0.09204382	-0.03988769	0.00271615
141.15999615	0.02395703	-0.00271615	-0.22083190	0.14532910
141.16799615	0.02420118	-0.01483200	0.10351880	0.07953124
141.17599615	-0.04721214	-0.00643941	-0.00659200	-0.22913300
141.18399615	0.07687613	-0.11450540	-0.08075198	0.09207434
141.19199615	-0.00463881	0.03625599	-0.10119940	0.03003021
141.19999615	0.12994780	-0.05392621	0.08740501	0.00296030
141.20799614	0.04379406	-0.00790429	-0.07358012	-0.04110843
141.21599614	-0.08966338	0.02008118	-0.05264443	-0.07434309
141.22399614	0.08810694	-0.03653065	-0.05822932	0.08053835
141.23199614	0.03967406	0.00515763	0.04321421	-0.02819910
141.23999614	-0.04870754	0.03390606	-0.12335580	-0.03738517
141.24799614	0.06115909	-0.02655110	0.03787347	0.03735466
141.25599614	-0.03759880	0.01379437	0.08407849	0.04168829
141.26399614	0.13794370	0.07806635	-0.15457630	-0.15378280
141.27199614	-0.06155583	-0.02371288	0.08307138	-0.00534074
141.27999614	0.02682577	0.05624561	-0.05090487	-0.06591998
141.28799614	0.02270577	0.04501480	0.01272622	0.08810694
141.29599614	-0.03909421	-0.04147466	-0.15421000	0.05508591
141.30399614	0.07562487	0.06463820	0.01126133	-0.02719199
141.31199614	-0.01348918	-0.02703940	-0.06985687	0.05609302
141.31999614	-0.03784295	-0.04788354	-0.02169866	0.01611377
141.32799614	0.08224738	0.02096622	-0.10107730	0.06613361
141.33599614	-0.12149420	0.00073244	-0.01214637	-0.07968383
141.34399614	0.04068117	0.05462813	-0.05142369	-0.10550250
141.35199614	0.11557360	0.00479141	0.00369274	-0.01837214
141.35999614	-0.00152593	-0.03158666	0.02264473	-0.03723258
141.36799614	-0.02649007	-0.07626575	-0.02700888	0.13699760
141.37599614	-0.05917539	-0.01727348	-0.21512500	-0.03723258
141.38399614	-0.07565539	-0.00531022	-0.04904325	0.15039520
141.39199614	0.06067080	0.07226783	-0.01202429	-0.09805597
141.39999614	0.14316230	-0.09735405	-0.07309183	-0.04467910
141.40799614	-0.13147370	-0.02642903	-0.00485244	0.10275580
141.41599614	-0.01687673	-0.00952178	-0.01141392	0.01898251
141.42399614	0.04306162	0.04870754	-0.07803583	0.01599170
141.43199614	0.09262367	0.03082369	0.06289865	-0.04232917
141.43999614	-0.10611290	-0.06985687	-0.10751670	-0.05475020
141.44799614	0.00808741	-0.05984680	-0.06701864	0.08673360
141.45599614	0.05005036	0.05377361	-0.15927610	-0.05957213
141.46399614	-0.02075259	-0.05627613	-0.03344829	0.10821860
141.47199614	0.03942991	0.03625599	-0.13153480	0.02258370
141.47999614	0.01632740	-0.14423050	0.04257332	0.06698813
141.48799614	0.03942991	0.03094577	-0.17389450	-0.09408856
141.49599614	0.07339702	0.04007080	-0.03295999	0.07940916
141.50399614	-0.07577746	-0.08563494	-0.05102695	-0.01031526
141.51199614	0.03579821	-0.04034547	-0.09006012	-0.04443495
141.51999614	0.12869660	-0.01495407	-0.03109836	0.02218696
141.52799614	0.02145451	-0.05258339	-0.05771050	-0.08478042
141.53599614	-0.03433332	0.07339702	-0.03308206	-0.00744652
141.54399614	0.01895199	-0.01123081	-0.06601153	0.03784295
141.55199614	0.02957243	-0.05749687	-0.06009094	-0.01553392
141.55999613	0.02056948	-0.05911435	-0.08273568	-0.00732444
141.56799613	0.00061037	0.04193243	-0.05401776	-0.10477000
141.57599613	-0.03994873	-0.03961302	-0.04510636	-0.09295938
141.58399613	0.04928739	0.05291910	0.09817804	0.01275674
141.59199613	0.01071200	-0.00680563	-0.03357036	-0.20590840
141.59999613	0.04229865	-0.01913511	-0.02069155	0.03051851
141.60799613	-0.04406873	-0.00125126	-0.03134251	0.01251259
141.61599613	-0.01001007	-0.01345866	-0.07889035	-0.15665150
141.62399613	0.05954161	0.00073244	-0.03753777	0.09454634
141.63199613	0.03579821	0.05230872	-0.01971496	-0.00015259
141.63999613	0.02594073	0.00393689	0.05929746	-0.10226750
141.64799613	0.02084414	0.01184118	-0.06836146	-0.04507584
141.65599613	0.04730369	-0.06094546	-0.13040560	-0.03588977
141.66399613	0.03244118	0.05673391	-0.01748710	-0.02221747
141.67199613	0.00408948	-0.01236000	-0.05166784	-0.03625599
141.67999613	0.01959288	-0.00555437	-0.04721214	-0.03338725
141.68799613	0.04116947	0.00268563	-0.05401776	-0.01751762
141.69599613	0.05502487	0.00000000	-0.09103671	-0.00112919
141.70399613	-0.04470962	0.01132237	0.02734458	-0.02581866
141.71199613	0.01284829	-0.04654073	-0.04510636	-0.04531999
141.71999613	0.02969451	-0.00259407	-0.02526933	-0.02359081
141.72799613	0.02545244	-0.00161748	-0.08188116	-0.00250252
141.73599613	-0.00027467	-0.01187170	-0.08597064	-0.02780236
141.74399613	-0.04745628	-0.00964385	0.03192236	-0.06491287
141.75199613	0.07937864	0.04452651	-0.04187139	-0.05090487
141.75999613	0.02157659	-0.02359081	-0.04126102	0.03064058
141.76799613	-0.04669332	-0.03936888	-0.00842311	-0.09060945
141.77599613	-0.02285836	0.01144444	-0.04943999	-0.14484090
141.78399613	0.00473037	-0.01913511	-0.02105777	0.05023347
141.79199613	0.13354900	0.04095584	0.03900266	-0.04556413
141.79999613	0.05853450	0.00207526	-0.01437422	-0.06579791
141.80799613	-0.03808710	-0.05490280	0.00183111	0.07730339
141.81599613	0.01495407	-0.01593066	-0.09314249	0.02072207
141.82399613	0.02896206	-0.05282754	-0.07953124	-0.01254311
141.83199613	0.04742576	0.04995880	-0.07257301	-0.05362102
141.83999613	0.03418073	-0.07995850	0.03180028	-0.08725242
141.84799613	0.04455702	0.00714133	-0.04126102	-0.03823969
141.85599613	0.03717154	-0.03332621	-0.13513600	-0.00946074
141.86399613	-0.04846339	-0.05206458	-0.05325480	0.02194281
141.87199613	-0.03460799	-0.00100711	-0.07010102	0.03735466
141.87999613	0.00424207	-0.04553362	-0.01525925	0.07669301
141.88799613	0.09125035	0.01355022	0.01547288	-0.01614429
141.89599613	-0.01510666	0.01245155	-0.02725303	-0.11954100
141.90399613	0.01959288	-0.03888058	-0.01834162	0.03659169
141.91199613	-0.08502457	0.03167821	-0.08386487	0.04217658
141.91999612	0.06552324	-0.01248207	-0.07382427	-0.00732444
141.92799612	0.02945036	-0.02282785	-0.07208472	-0.00137333
141.93599612	-0.06769005	-0.00360118	-0.01709037	0.03598132
141.94399612	0.04007080	-0.01828059	-0.02688681	-0.06479079
141.95199612	0.11020230	0.04675436	0.02511673	-0.05996887
141.95999612	0.05380413	0.02072207	-0.04757836	-0.02221747
141.96799612	-0.08777124	-0.03369243	-0.03482162	0.04156621
141.97599612	0.01309244	0.02230903	-0.09945982	-0.02569658
141.98399612	0.10522780	0.00961333	-0.03183081	-0.03350932
141.99199612	0.03320414	0.04699850	0.01336711	-0.06903287
141.99999612	-0.00912503	-0.01767022	-0.04818873	-0.03973510
142.00799612	-0.04507584	0.02255318	-0.06677450	-0.01913511
142.01599612	0.08398694	-0.06231879	-0.08905301	-0.00646992
142.02399612	0.08786279	0.05685598	0.01446577	-0.08020264
142.03199612	-0.02972503	-0.02951140	-0.02652058	-0.05920591
142.03999612	-0.01962340	-0.02099673	-0.08200324	0.06115909
142.04799612	-0.03784295	-0.07083346	-0.09289834	0.01971496
142.05599612	0.11209450	0.02847377	0.01916562	-0.05847346
142.06399612	-0.01138340	0.04217658	-0.01736503	0.01052889
142.07199612	-0.04632710	-0.01950133	-0.02316355	-0.01318400
142.07999612	0.04855495	-0.06094546	-0.01400800	-0.06765953
142.08799612	-0.03097629	-0.00100711	-0.09451582	0.10385450
142.09599612	0.01782281	0.03451644	-0.04312265	-0.05337687
142.10399612	0.04217658	0.02871792	0.02288888	-0.07300027
142.11199612	0.00573748	-0.07034516	0.04828028	-0.06802576
142.11999612	-0.01635792	-0.06848353	-0.06070131	0.03473006
142.12799612	-0.03360088	-0.04666280	-0.11703850	-0.03811762
142.13599612	-0.01574755	0.01812799	0.01968444	-0.07522812
142.14399612	0.03094577	-0.01544237	-0.00436415	-0.04669332
142.15199612	0.05154576	-0.10907320	-0.04510636	-0.02346873
142.15999612	-0.01086459	-0.07477035	-0.06714072	-0.04406873
142.16799612	-0.01910459	0.03094577	-0.05191198	-0.09323405
142.17599612	-0.05856502	-0.08255257	-0.08261360	-0.06701864
142.18399612	0.04181036	0.02948088	-0.01165807	-0.04669332
142.19199612	-0.00201422	-0.02999970	-0.02813807	-0.05151524
142.19999612	0.01672414	-0.02456740	-0.00198370	-0.06802576
142.20799612	-0.00500504	0.01245155	0.04171880	-0.07870723
142.21599612	0.04379406	0.01528977	0.00628681	0.03311258
142.22399612	0.01809748	-0.00927763	0.02649007	-0.03811762
142.23199612	-0.04870754	-0.02603229	-0.08993804	-0.05584887
142.23999612	0.00012207	0.07846308	-0.04770043	0.08017212
142.24799612	0.06677450	0.01416059	0.05993835	-0.04977569
142.25599612	0.01483200	-0.01135289	-0.01574755	-0.10513630
142.26399612	0.04068117	0.06747642	-0.05041658	0.06414991
142.27199611	-0.10599080	-0.07022309	-0.07678457	0.02072207
142.27999611	0.01882992	-0.00851466	0.02414014	-0.07782220
142.28799611	0.03057955	0.02539140	0.00494400	-0.13107700
142.29599611	0.07238990	-0.03308206	-0.06280709	0.02841273
142.30399611	-0.07879879	-0.02801599	0.01236000	0.01129185
142.31199611	-0.02948088	-0.04171880	-0.02539140	-0.10080260
142.31999611	0.00085452	-0.00372326	-0.09945982	-0.00137333
142.32799611	0.10534990	-0.00384533	-0.01016266	0.00000000
142.33599611	0.01220740	0.01171911	0.07974487	-0.06143376
142.34399611	-0.01687673	-0.03073214	-0.01290933	-0.03415021
142.35199611	0.00973541	-0.03393658	-0.10776090	0.00570696
142.35999611	0.01297037	0.05044710	-0.05636769	-0.06778161
142.36799611	-0.00650044	-0.04135258	-0.01934873	-0.05438399
142.37599611	0.04641865	-0.02346873	-0.06454664	-0.07113864
142.38399611	0.01147496	0.00888089	-0.04113895	0.01660207
142.39199611	0.01858577	-0.03530991	0.03949095	0.00198370
142.39999611	-0.03509629	-0.00927763	-0.03457747	-0.01715140
142.40799611	-0.07003998	-0.00323496	-0.06366161	-0.00360118
142.41599611	0.04916532	0.05587939	0.05334635	-0.03253273
142.42399611	0.07190160	0.00061037	-0.00817896	-0.08563494
142.43199611	-0.02386547	-0.04986724	-0.01971496	-0.00946074
142.43999611	-0.04071169	0.02008118	0.00628681	-0.01242103
142.44799611	0.01385540	0.00170904	-0.03146458	0.00085452
142.45599611	0.02371288	0.00418104	-0.02725303	0.01886044
142.46399611	-0.00686667	0.00762963	-0.01461837	-0.10339670
142.47199611	-0.02261421	0.03463851	0.03430280	-0.09012116
142.47999611	0.08386487	-0.02087466	-0.04571673	-0.02273629
142.48799611	0.04007080	0.01699881	-0.07901242	-0.01367229
142.49599611	-0.04095584	-0.01617481	-0.07443465	-0.02594073
142.50399611	-0.00714133	-0.02395703	-0.07989746	0.03250221
142.51199611	0.10260320	0.04379406	-0.04806665	-0.00335704
142.51999611	0.11059910	0.06711020	0.08456679	-0.10068060
142.52799611	0.00036622	0.00357067	0.01409955	-0.14410840
142.53599611	-0.02859584	-0.01284829	-0.10873740	0.06265450
142.54399611	0.02880947	0.01751762	-0.07852413	0.04763939
142.55199611	0.03805658	0.02429273	0.00048830	-0.07174902
142.55999611	0.06753746	0.00726341	0.04284799	-0.09149449
142.56799611	-0.01263466	-0.01001007	-0.03109836	-0.04419080
142.57599611	-0.02322458	-0.01791437	-0.03036592	0.05706961
142.58399611	-0.00289926	0.02761925	-0.01080355	-0.12585830
142.59199611	0.00534074	-0.03592028	0.04232917	-0.03872799
142.59999611	0.00683615	0.05304117	0.02859584	0.00012207
142.60799611	-0.03271584	-0.10748620	0.02090518	-0.07620472
142.61599611	0.04654073	-0.02591021	-0.00015259	0.03796503
142.62399610	-0.04269540	0.05105747	0.00259407	-0.00610370
142.63199610	-0.01760918	-0.05108798	0.02401807	0.00817896
142.63999610	0.01495407	-0.07885983	-0.04657125	-0.00137333
142.64799610	-0.03085421	-0.06997894	-0.07593005	0.12732320
142.65599610	-0.06219672	-0.05502487	-0.07568590	-0.10464800
142.66399610	-0.04333628	0.01171911	-0.05487228	0.02246162
142.67199610	-0.01400800	-0.06738487	-0.05191198	-0.02496414
142.67999610	0.01083407	-0.05157628	-0.01870785	-0.06479079
142.68799610	0.01745659	-0.06195258	0.05014191	-0.00634785
142.69599610	-0.05731376	0.03650014	0.01956236	-0.13827940
142.70399610	-0.04458754	-0.08169805	-0.05685598	-0.02447584
142.71199610	0.03045747	-0.03393658	0.00827052	-0.01565599
142.71999610	0.00958281	0.00848415	-0.00076296	-0.03537095
142.72799610	0.07400738	0.05475020	0.01272622	-0.07211524
142.73599610	0.05227821	0.00219733	-0.03692739	0.03845332
142.74399610	-0.01437422	-0.02087466	-0.06219672	-0.00125126
142.75199610	0.06378368	0.02847377	-0.08929716	0.01004059
142.75999610	-0.03247169	-0.00790429	-0.02960295	0.03274636
142.76799610	0.02731407	0.06598102	0.06476028	-0.04333628
142.77599610	0.02484207	0.02380444	0.07031465	-0.04681540
142.78399610	0.00921659	-0.01852474	0.04431288	-0.10327460
142.79199610	0.00772118	0.14334540	-0.00521867	0.01239051
142.79999610	0.00311289	-0.01025422	0.02859584	0.03881954
142.80799610	0.01232948	0.05328532	0.10214540	-0.08923613
142.81599610	0.02758873	-0.01913511	-0.01178014	0.00717185
142.82399610	0.05517747	0.02676473	0.01077303	0.02703940
142.83199610	0.00134281	0.08276620	0.02389599	-0.02111881
142.83999610	-0.06854457	-0.03665273	-0.10043640	0.03250221
142.84799610	-0.00912503	-0.00878933	-0.02255318	0.03534044
142.85599610	-0.02774132	-0.04614399	-0.10577720	-0.02694784
142.86399610	0.05502487	0.00811792	-0.04422132	-0.03650014
142.87199610	-0.09390546	0.03207495	0.01855525	-0.07074191
142.87999610	-0.06256294	-0.06033509	-0.03469954	-0.04321421
142.88799610	0.05792413	0.02035585	0.00418104	0.02331614
142.89599610	-0.00549333	-0.06662191	-0.04608295	-0.02322458
142.90399610	-0.05008087	0.00973541	-0.01834162	-0.01477096
142.91199610	-0.01525925	-0.03134251	-0.04446547	0.01724296
142.91999610	-0.00686667	-0.04998932	-0.07779168	-0.00225837
142.92799610	-0.04721214	-0.04824976	-0.03790399	-0.02087466
142.93599610	-0.01538133	0.01196326	0.00061037	-0.04681540
142.94399610	-0.01037629	-0.07058931	0.00891141	-0.03164769
142.95199610	0.00271615	-0.00015259	0.03775140	-0.02035585
142.95999610	-0.01113926	-0.05542161	0.05310221	-0.08688620
142.96799610	-0.04907376	-0.06540117	-0.02526933	-0.04568621
142.97599609	0.01535081	-0.00149541	-0.01226844	0.03460799
142.98399609	-0.04470962	-0.07773064	-0.00161748	0.08349864
142.99199609	0.08075198	-0.00161748	0.06241035	-0.03338725
142.99999609	-0.06631672	-0.08377331	0.01968444	0.00061037
143.00799609	-0.07678457	0.00344859	-0.09909360	0.01388592
143.01599609	0.04080325	0.05340739	0.05075228	0.00543230
143.02399609	-0.01950133	-0.07922605	0.00717185	-0.06009094
